paragraph_id,text,article_title,article_url,source_portal,publish_date,aceh_confidence,word_count,query_used,collector,topic,topic_score,topic_method,sentiment,sentiment_pos_count,sentiment_neg_count,sentiment_method,labeling_notes
1050,Visi Pemerintah Kota: Inovasi Sebagai Kunci Pembangunan Berkelanjutan,"Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,8,startup Banda Aceh,Aulia,,1.0,needs_review,neutral,1,0,auto,
1051,"Wali Kota Illiza Saaduddin Djamal menegaskan bahwa inovasi bukan sekadar kata kunci, melainkan strategi inti yang akan mempercepat pelayanan publik, memperkuat tata kelola, dan memastikan manfaat pembangunan dirasakan seluruh lapisan masyarakat. Ia menyoroti bahwa pemerataan pembangunan tidak hanya diukur dari besarnya anggaran atau jumlah proyek fisik, melainkan dari kemampuan pemerintah untuk menghadirkan solusi yang relevan dengan kebutuhan warga.","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,58,startup Banda Aceh,Aulia,,2.0,needs_review,positive,2,0,auto,
1053,Strategi Implementasi Teknologi Lokal di Seluruh Sektor,"Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,7,startup Banda Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
1054,"Strategi Kota Pintar Banda Aceh didasarkan pada tiga pilar utama: (1) digitalisasi layanan publik, (2) integrasi data lintas sektor, dan (3) pengembangan ekosistem startup teknologi lokal. Untuk mencapai hal tersebut, pemerintah kota telah menyiapkan beberapa inisiatif kunci, di antaranya:","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",high,39,startup Banda Aceh,Aulia,,5.0,needs_review,neutral,1,0,auto,
1058,Implementasi teknologi lokal diharapkan membawa dampak positif yang signifikan bagi masyarakat. Berikut beberapa aspek yang menjadi fokus:,"Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,17,startup Banda Aceh,Aulia,,1.0,needs_review,neutral,1,0,auto,
1059,"â Peningkatan Akses Layanan Kesehatan â Dengan Ambulans Pusling dan sistem telemedicine, akses ke layanan kesehatan primer menjadi lebih cepat dan terjangkau. Hal ini diharapkan dapat menurunkan angka kematian ibu dan anak serta meningkatkan deteksi dini penyakit.","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,37,startup Banda Aceh,Aulia,,2.0,needs_review,neutral,1,1,auto,
1064,"Wali Kota juga menekankan pentingnya keterbukaan data publik. Dengan membangun portal data terbuka, warga dapat mengakses informasi real-time mengenai kondisi kota, mulai dari kepadatan lalu lintas hingga status proyek pembangunan. Transparansi ini diharapkan meningkatkan akuntabilitas pemerintah sekaligus memicu partisipasi masyarakat dalam pengambilan keputusan.","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,43,startup Banda Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1065,Target Jangka Panjang: Menjadi Kota Pintar Model di Aceh,"Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",high,9,startup Banda Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1066,"Melalui serangkaian inisiatif yang telah direncanakan, Pemerintah Kota Banda Aceh memiliki target ambisius untuk menjadi kota pintar model di wilayah Aceh pada tahun 2030. Rencana ini mencakup:","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",high,27,startup Banda Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
1067,â Peningkatan cakupan internet ke 95% wilayah kota.,"Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,8,startup Banda Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1071,"Dengan komitmen ini, Banda Aceh tidak hanya berfokus pada peningkatan kualitas hidup warga, tetapi juga memperkuat posisi strategisnya sebagai pelopor inovasi di pulau Sumatra Utara.","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",high,25,startup Banda Aceh,Aulia,,1.0,needs_review,positive,2,0,auto,
1072,Kesimpulan: Inovasi sebagai Pilar Pembangunan Berkelanjutan,"Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",medium,6,startup Banda Aceh,Aulia,,1.0,needs_review,neutral,1,0,auto,
1073,"Perayaan Ulang Tahun Kemerdekaan 2026 menjadi tonggak penting bagi Pemerintah Kota Banda Aceh dalam mengimplementasikan visi kota pintar. Melalui serangkaian inisiatif yang berfokus pada inovasi teknologi lokal, kolaborasi lintas sektor, dan keterlib","Pemkot Banda Aceh Manfaatkan HUT Kemerdekaan RI untuk Dorong Inovasi Teknologi Lokal, Target Jadi Model Kota Pintar di Aceh – Berita Hari Ini",https://lifestyle.teknokrat.ac.id/pemkot-banda-aceh-manfaatkan-hut-kemerdekaan-ri-untuk-dorong-inovasi-teknologi-lokal-target-jadi-model-kota-pintar-di-aceh/,lifestyle.teknokrat.ac.id,"Tue, 18 Aug 2026 18:52:07 GMT",high,32,startup Banda Aceh,Aulia,,2.0,needs_review,positive,2,0,auto,
1125,Jakarta (ANTARA) Perubahan perilaku konsumen di era digital mendorong pelaku usaha untuk memperkuat strategi pemasaran melalui berbagai kanal digital secara terintegrasi.,Digibos Soroti Pentingnya Digital Marketing untuk Daya Saing Bisnis,https://aceh.antaranews.com/rilis-pers/5713575/digibos-soroti-pentingnya-digital-marketing-untuk-daya-saing-bisnis,aceh.antaranews.com,"Thu, 27 Aug 2026 08:37:00 GMT",low,21,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1128,Beragamnya kanal tersebut membuat bisnis perlu membangun strategi yang saling terhubung.,Digibos Soroti Pentingnya Digital Marketing untuk Daya Saing Bisnis,https://aceh.antaranews.com/rilis-pers/5713575/digibos-soroti-pentingnya-digital-marketing-untuk-daya-saing-bisnis,aceh.antaranews.com,"Thu, 27 Aug 2026 08:37:00 GMT",low,11,bisnis digital Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
1129,Data yang diperoleh dari berbagai aktivitas tersebut selanjutnya dapat digunakan untuk mengukur kinerja pemasaran dan menjadi dasar dalam menentukan strategi berikutnya.,Digibos Soroti Pentingnya Digital Marketing untuk Daya Saing Bisnis,https://aceh.antaranews.com/rilis-pers/5713575/digibos-soroti-pentingnya-digital-marketing-untuk-daya-saing-bisnis,aceh.antaranews.com,"Thu, 27 Aug 2026 08:37:00 GMT",low,21,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1130,"Namun, pengelolaan pemasaran melalui berbagai kanal digital membutuhkan kompetensi yang semakin luas.",Digibos Soroti Pentingnya Digital Marketing untuk Daya Saing Bisnis,https://aceh.antaranews.com/rilis-pers/5713575/digibos-soroti-pentingnya-digital-marketing-untuk-daya-saing-bisnis,aceh.antaranews.com,"Thu, 27 Aug 2026 08:37:00 GMT",low,12,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1132,Program tersebut turut melibatkan mentor yang berasal dari kalangan praktisi dari berbagai perusahaan.,Digibos Soroti Pentingnya Digital Marketing untuk Daya Saing Bisnis,https://aceh.antaranews.com/rilis-pers/5713575/digibos-soroti-pentingnya-digital-marketing-untuk-daya-saing-bisnis,aceh.antaranews.com,"Thu, 27 Aug 2026 08:37:00 GMT",low,13,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1268,Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,9,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,1,auto,
1269,"Ketua PWI Aceh, Nasir Nurdin. Foto : Dok PWI Aceh.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,10,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1271,"Ia mengungkapkan bahwa sekitar 45 media di Aceh (siber dan cetak) telah terverifikasi administrasi dan faktual oleh Dewan Pers hingga pertengahan 2024, yang mencerminkan peningkatan profesionalisme pers daerah tersebut.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,29,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1273,"Nasir mengakui disrupsi digital telah membawa dampak serius bagi bisnis media massa di Aceh, sejalan dengan tren nasional.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,18,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1275,Tantangan lain adalah soal kredibilitas dan profesionalisme. Nasir Nurdin menyoroti masih adanya oknum-oknum yang menyalahgunakan profesi kewartawanan demi keuntungan pribadi.,Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",medium,20,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,1,auto,
1276,"Baru-baru ini, PWI Aceh mengecam keras tindakan seorang oknum yang mengaku wartawan dan melakukan pemerasan terhadap sejumlah kepala sekolah di Aceh Utara dengan dalih dana Bantuan Operasional Sekolah (BOS).",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,29,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1277,"Proses pendidikan tidak boleh diganggu oleh siapapun... Apalagi, jika ada yang mengancam dengan motif dana BOS dan memeras kepala sekolah, tegas Nasir Nurdin kepada Dialeksis, seraya mendukung langkah hukum agar pelaku mendapat efek jera.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",medium,34,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,1,auto,
1278,"Kasus tersebut mencuatkan fakta bahwa pelaku bukan wartawan terdaftar di organisasi pers manapun, sehingga dicap sebagai wartawan gadungan. Fenomena media abal-abal dan wartawan tanpa kompetensi ini turut mencederai citra pers lokal.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",medium,31,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1279,"Bahkan, sebuah investigasi nasional mengungkap sindikat wartawan gadungan beranggotakan ratusan orang yang beroperasi lintas provinsi diduga jaringannya juga merambah Aceh.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,20,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1280,"Situasi ini menjadi alarm bagi industri media di Aceh untuk terus meningkatkan standar etik dan kompetensi, tandas Nasir.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,18,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1285,"Meskipun kebijakan ini dimaksudkan untuk memastikan penggunaan anggaran publik pada media yang akuntabel, ia sekaligus menjadi pemicu bagi para pengelola media untuk segera melengkapi persyaratan verifikasi dan meningkatkan kualitas pengelolaan perusahaannya.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",medium,31,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1286,"Di balik tantangan tersebut, terdapat perkembangan positif dan peluang bagi media online di Aceh.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,14,bisnis digital Aceh,Aulia,,2.0,needs_review,positive,2,1,auto,
1288,"Hingga 25 Juli 2024, sudah 45 media di Aceh yang terverifikasi Dewan Pers. Katakanlah jumlah media di Aceh ada 100, berarti sudah hampir 50 persen terverifikasi, ujar Nasir Nurdin menegaskan kepada Dialeksis.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,32,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1289,"Capaian ini menunjukkan tren profesionalisasi yang menggembirakan hampir separuh media Aceh kini diakui secara administrasi dan faktual oleh Dewan Pers, sehingga lebih dipercaya oleh publik maupun mitra kerja.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,28,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1291,"Hingga akhir 2024, jumlah wartawan Aceh yang dinyatakan kompeten mencapai 367 orang (dengan berbagai jenjang kualifikasi) setelah mengikuti UKW yang digelar Dewan Pers bersama PWI.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,25,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1293,"Selain itu, era digital juga membuka peluang bagi media Aceh memperluas jangkauan audiens.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,13,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1295,"Media lokal Aceh dapat memanfaatkan tren ini dengan menyajikan konten-konten khas Aceh yang mampu menjangkau pembaca, bukan hanya di daerah tetapi juga diaspora Aceh dan masyarakat luas di tingkat nasional bahkan global.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,32,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,1,0,auto,
1298,Kalangan dunia usaha seperti perbankan daerah juga menunjukkan itikad membantu.,Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",medium,10,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1301,"Nasir Nurdin menyimpulkan bahwa kondisi media online di Aceh ibarat dua sisi mata uang: satu sisi penuh tantangan berat, namun di sisi lain tersedia peluang untuk bangkit dan berbenah.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,29,bisnis digital Aceh,Aulia,,2.0,needs_review,negative,1,2,auto,
1302,"Adaptasi teknologi, peningkatan kompetensi, serta menjaga integritas jurnalistik menjadi kunci agar media siber Aceh dapat terus eksis dan berdaya saing.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,20,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1303,"Dengan hampir separuh media lokal telah terverifikasi Dewan Pers dan dukungan berbagai pihak, pers Aceh berada pada jalur yang tepat menuju ekosistem media yang lebih sehat, profesional, dan berkelanjutan, harapnya.",Ketua PWI Aceh Tanggapi Tantangan dan Peluang Media Online,https://dialeksis.com/ekonomi/ketua-pwi-aceh-tanggapi-tantangan-dan-peluang-media-online/,dialeksis.com,"Sun, 19 Oct 2025 07:00:00 GMT",high,30,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
1317,"Kalau dulu fungsi komunikasi hanya sebatas penyampai informasi, hari ini jauh lebih luas. Kita mengelola data, sistem digital, hingga keamanan informasi. Ini menjadikan Diskominfo sebagai dinas terdepan, ujarnya.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,28,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1318,"BANDA ACEH | MEUSEURAYA.id -- Kepala Dinas Komunikasi, Informatika dan Persandian Aceh, DR. Edi Yandra, menegaskan pentingnya peran media dalam menjaga kualitas informasi publik, khususnya pasca bencana hidrometeorologi yang melanda sejumlah wilayah di Aceh.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,high,34,bisnis digital Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
1320,"Dalam paparannya, Edi menyebutkan bahwa Dinas Komunikasi, Informatika dan Persandian saat ini menjadi salah satu garda terdepan dalam roda pemerintahan, tidak hanya dalam penyebaran informasi, tetapi juga dalam pengelolaan data, aplikasi, serta keamanan informasi.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,34,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1321,"Ia mengakui, sebagai pejabat yang baru menjabat sekitar enam bulan, dirinya masih melakukan penyesuaian sekaligus memetakan berbagai persoalan yang ada di internal dinas maupun ekosistem komunikasi di Aceh.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,high,28,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1322,"Di sisi lain, Edi juga menyoroti tantangan besar yang dihadapi media saat ini, terutama maraknya konten hoaks dan informasi yang tidak terverifikasi.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,22,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,1,auto,
1323,Ia mengingatkan pentingnya proses verifikasi sebelum informasi dipublikasikan kepada masyarakat.,"Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,10,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1324,"Sekarang banyak sekali konten yang beredar tanpa kejelasan sumber. Ini harus diverifikasi terlebih dahulu agar tidak menyesatkan publik, katanya.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,19,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1327,"Selain itu, Edi juga menekankan pentingnya peningkatan kompetensi insan media. Ia menilai, kualitas pemberitaan sangat ditentukan oleh kapasitas dan profesionalitas jurnalis.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,21,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1328,"Semakin tinggi kompetensi, maka cara berpikir juga semakin matang. Dalam pemberitaan, fakta dan kebenaran itu yang utama, tegasnya.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,18,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
1330,"Menurutnya, angka tersebut tidak benar dan perlu diklarifikasi agar tidak menimbulkan persepsi keliru di masyarakat.","Kadis Kominsa Aceh: Media Harus Bangkit Pasca Bencana, Perkuat Ekosistem Bisnis",https://www.meuseuraya.id/news/kadis-kominsa-aceh-media-harus-bangkit-pasca-bencana-perkuat-ekosistem-bisnis/index.html,meuseuraya.id,2026-04-15,medium,15,bisnis digital Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
1448,"HABADAILY.COM - Pj Gubernur Aceh Bustami bersama Wakil Menteri Komunikasi dan Informatika RI, Nezar Patria, meninjau lokasi lahan yang rencananya akan dibangun markas kreatif digital untuk anak muda Aceh pada Jumat, (29/3/2024).",Pemerintah Bangun Markas Kreatif Digital di Aceh,https://habadaily.com/2024/03/29/pemerintah-bangun-markas-kreatif-digital-di-aceh/?page=show-all,habadaily.com,2024-03-29,high,32,bisnis digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
